日期,美元,欧元,日元,港元,英镑,林吉特,卢布,澳元,加元,新西兰元,新加坡元,瑞士法郎,兰特,韩元,迪拉姆,里亚尔,福林,兹罗提,丹麦克朗,瑞典克朗,挪威克朗,里拉,比索,泰铢
2020/1/6,697.18,778.43,6.462,89.596,911.93,58.821,891.28,483.95,536.78,464.08,516.39,718.04,205.5,16741,52.682,53.814,4233.93,54.51,95.99,134.93,126.69,85.619,271.72,432.59
2020/1/7,696.9,780.05,6.4294,89.639,917.86,58.859,886.41,483.22,537.6,464.49,516.57,719.72,203.96,16750,52.705,53.833,4225.39,54.235,95.8,134.92,126.2,85.66,270.41,432.71
2020/1/8,694.5,774.68,6.4271,89.336,910.91,58.983,893.11,476.34,534.13,460.59,514.08,717.05,206.14,16838,52.89,54.016,4281.96,54.803,96.47,136.16,127.57,86.007,272.5,436.07
2020/1/9,694.97,771.95,6.3682,89.359,910.48,59.026,882.01,477.21,532.86,462.02,514.41,713.65,203.92,16756,52.866,53.996,4286.18,54.839,96.8,136.07,127.65,85.074,270.93,436.8
2020/1/10,693.51,770.29,6.3322,89.308,906.25,58.987,884.09,475.43,531.08,458.28,513.2,712.58,205.13,16728,52.963,54.097,4317.81,55.104,97.02,136.83,128.03,84.766,271.79,436.64
2020/1/13,692.63,769.94,6.3206,89.186,903.23,58.827,883.03,478.05,530.17,459.61,513.7,711.47,206.91,16733,53.031,54.17,4335.63,55.035,97.07,137.21,128.38,84.865,271.41,436.59
2020/1/14,689.54,767.93,6.2705,88.69,895.78,58.871,887.72,475.74,528.17,456.89,512.04,710.27,208.71,16747,53.268,54.413,4345.33,55.127,97.32,137.28,128.93,85.07,272.75,438.2
2020/1/15,688.45,766.15,6.2635,88.504,896.38,59.157,892.65,474.88,527,455,510.91,711.8,209.28,16815,53.35,54.507,4340.58,55.117,97.54,137.49,128.93,85.481,273.07,439.65
2020/1/16,688.07,767.33,6.2615,88.559,897.26,59.165,892.32,475.17,527.6,455.38,511.26,713.87,209.07,16816,53.381,54.527,4340.48,55.12,97.39,137.52,128.76,85.415,273.16,440.03
2020/1/17,688.78,767.03,6.2493,88.618,900.72,58.98,895.97,475,528.13,456.98,511.4,713.68,209.23,16844,53.327,54.469,4361.97,55.16,97.42,137.79,129.06,85.022,272.62,441.02
2020/1/20,686.64,761.82,6.2329,88.39,892.85,59.051,897.11,472.44,525.56,454.29,509.61,709.29,210.9,16896,53.491,54.644,4412.74,55.653,98.1,138.59,129.74,85.849,271.77,442.65
2020/1/21,686.06,761.17,6.2278,88.281,892.19,59.164,897.23,471.78,525.91,453.36,509.44,708.51,211.34,16881,53.538,54.687,4396.6,55.767,98.16,138.73,130.17,86.211,272.07,442.17
2020/1/22,688.53,763.04,6.2641,88.625,898.39,59.133,897.52,471.36,526.61,454.08,509.96,710.76,210.5,16938,53.352,54.493,4377.45,55.425,97.92,138.27,130.54,86.17,272.62,441.37
2020/1/23,688.76,764,6.2742,88.593,905.05,59.037,897.59,471.33,524.17,454.08,510.65,711.72,208.15,16905,53.339,54.475,4399.56,55.469,97.81,137.92,130.36,85.976,271.5,441.13
2020/2/3,692.49,767.5,6.3863,89.163,912.9,59.159,922.95,463.48,522.99,447.44,507.61,718.61,216.57,17222,53.031,54.167,4391.26,55.926,97.36,138.99,132.97,86.316,272.17,449.71
2020/2/4,697.79,771.78,6.4222,89.827,907.05,58.968,909.9,467.02,524.97,450.95,509.64,722.76,213.24,17062,52.634,53.763,4368.18,55.664,96.78,138.21,133.02,85.749,269.71,445.16
2020/2/5,698.23,771.16,6.379,89.89,909.92,58.867,900.73,470.4,525.82,453.58,509.37,720.45,211.71,16976,52.607,53.734,4355.65,55.428,96.9,137.3,131.98,85.647,267.43,443.35
2020/2/6,699.85,769.66,6.3723,90.137,909.47,58.84,900.11,472.4,526.84,453.32,506.63,718.82,210.98,16931,52.485,53.608,4375.72,55.151,97.08,137.01,131.57,85.48,265.72,443.16
2020/2/7,697.68,766.24,6.3446,89.859,902.11,59.102,907.9,469.56,525.16,450.56,503.37,715.82,213.79,16995,52.641,53.769,4409.14,55.593,97.52,137.95,132.18,85.83,267.39,446.8
2020/2/10,698.63,765.34,6.376,89.963,901.29,59.214,916.3,466.63,525.42,447.58,502.77,715.64,215.59,17031,52.527,53.649,4419.1,55.8,97.61,138.17,133.06,85.695,268.69,447.93
2020/2/11,698.97,762.45,6.3673,90.014,902.5,59.312,917.48,467.33,524.82,446.04,503.06,715.03,214.13,16982,52.547,53.665,4433.99,55.926,97.99,138.2,132.9,85.936,267.63,447.69
2020/2/12,697.18,761.13,6.3483,89.779,903.19,59.26,909.33,468.31,524.67,446.44,502.88,714.51,212.44,16961,52.686,53.798,4450.62,55.922,98.17,138.18,132.59,86.31,267.63,447.79
2020/2/13,697.85,758.64,6.342,89.816,903.96,59.292,906.57,469.75,526.53,450.66,502.92,713.26,212.84,16919,52.639,53.753,4480.38,56.04,98.5,138.11,132.29,86.62,266.87,446.34
2020/2/14,698.43,756.97,6.3621,89.928,911.08,59.286,911.78,468.94,526.59,449.57,502.24,713.2,214.03,16946,52.588,53.702,4457.32,56.081,98.69,138.52,132.53,86.454,266.32,445.98
2020/2/17,697.95,756.49,6.3569,89.847,910.81,59.295,909.29,469.15,526.93,449.48,501.81,710.86,213.44,16939,52.621,53.736,4438.4,56.143,98.76,139.14,132.44,86.773,265.7,446.42
2020/2/18,698.26,756.47,6.3584,89.891,907.94,59.329,909.52,468.4,527.54,449.44,502.47,712,214.61,16977,52.602,53.716,4434.68,56.301,98.74,138.8,132.63,86.593,265.79,446.69
2020/2/19,700.12,755.71,6.3705,90.115,910.25,59.312,912.57,468.43,528.22,447.46,502.81,712.09,214.42,16998,52.462,53.573,4440.37,56.457,98.83,139.72,133.23,86.619,265.52,445.54
2020/2/20,700.26,756.98,6.2965,90.091,904.94,59.428,907.88,468.02,529.79,447.29,502.29,712.06,213.99,17015,52.45,53.561,4450.49,56.387,98.66,139.63,132.29,86.874,265,445.66
2020/2/21,702.1,757.43,6.2657,90.211,904.58,59.59,913.96,464.5,529.62,444.71,501.15,713.68,215.11,17121,52.314,53.427,4465.1,56.477,98.59,139.65,132.72,86.921,268.41,448.02
2020/2/24,702.46,761.07,6.2977,90.133,909.63,59.675,914.94,463.99,530.05,444.06,501.26,717.57,214.43,17229,52.284,53.403,4427.17,56.4,98.12,138.86,132.77,87.006,270.45,450.91
2020/2/25,702.32,762.04,6.3388,90.131,907.67,60.13,929.3,464.09,528.32,445.14,502.03,716.98,215.49,17338,52.298,53.417,4438.07,56.511,98.03,138.58,133.19,87.099,271.55,450.75
2020/2/26,701.26,762.71,6.36,89.994,911.74,60.366,931.38,462.73,527.75,442.85,501.33,718.43,217.01,17325,52.377,53.512,4439.33,56.435,97.95,138.63,133.53,87.646,272.08,452.68
2020/2/27,702.15,764.13,6.3588,90.097,906.05,60.162,932.15,459.67,526.34,441.44,502.35,718.99,217.74,17292,52.311,53.438,4440.85,56.473,97.78,138.61,133.89,87.666,274.51,453.49
2020/2/28,700.66,770.59,6.3919,89.866,903.05,60.06,947.09,461.04,523.6,442.41,502.27,723.37,221.01,17325,52.431,53.567,4401.13,56.109,96.98,137.88,134.03,88.619,278.1,451.53
2020/3/2,698.11,772.14,6.4834,89.553,893.6,60.348,959.76,454.38,520.38,434.39,501.29,724.68,226.07,17261,52.617,53.738,4385.77,56.142,96.79,137.73,135.02,89.545,284.13,451.93
2020/3/3,695.16,774.57,6.4206,89.333,887.63,60.425,952.9,454.54,521.63,435.26,500.39,725.59,222.04,17102,52.834,53.963,4353.71,55.724,96.49,137.26,133.64,88.799,279.37,452.09
2020/3/4,695.14,776.67,6.4991,89.473,891.57,60.429,950.37,457.79,519.49,436.11,500.87,727.47,221.82,17092,52.864,53.996,4325.76,55.45,96.21,136.05,133.44,87.958,279.91,452.26
2020/3/5,694.03,772.67,6.4488,89.294,892.9,60.236,955.7,459.33,518.23,436.59,500.91,725.07,220.01,17108,52.946,54.089,4346.32,55.583,96.72,136.54,133.43,87.63,281.52,452.02
2020/3/6,693.37,777.47,6.5229,89.215,897.08,60.086,973.99,458.19,517.05,437.21,500.99,732.25,225.22,17126,53.037,54.195,4329.4,55.4,96.1,136.36,134.11,88.17,286.27,455.36
2020/3/9,692.6,787.56,6.662,89.169,906.06,60.258,1034.94,457.69,508.84,437.77,502.54,745.87,231,17205,53.068,54.222,4260.87,54.728,94.85,135.56,137.23,88.536,302.68,453.76
2020/3/10,693.89,791.81,6.7633,89.273,907.73,60.795,1077,457.87,508.23,440.11,501.32,748.12,231.86,17288,52.929,54.135,4240.95,54.65,94.28,136.28,137.6,88.7,300.83,453.01
2020/3/11,696.12,786.82,6.6216,89.594,898.51,60.874,1023.15,452.43,507.25,436.49,500.27,742.59,228.92,17111,52.754,53.914,4255.89,54.719,94.99,136.66,137.68,88.666,298.59,451.6
2020/3/12,696.41,784.74,6.6633,89.613,892.8,60.763,1041.43,451.24,505.62,436.24,498.76,741.77,233.12,17132,52.739,53.906,4291.27,55.144,95.21,136.87,139.12,89.174,307.25,452.07
2020/3/13,700.33,782.26,6.68,90.023,879.87,60.842,1064.88,439.68,502.51,428.48,496.91,741,236.67,17307,52.452,53.617,4316.27,55.908,95.51,139.21,145.37,90.15,313.83,452.69
2020/3/16,700.18,781.69,6.5968,90.216,868.42,61.123,1045.83,432.86,505.95,423.96,495.51,740.6,233.03,17344,52.463,53.642,4327.68,55.934,95.54,138.24,144.72,89.914,312.44,454.23
2020/3/17,700.94,782.59,6.6036,90.209,859.75,61.434,1063.5,428.46,500.79,423.88,493.2,739.71,237.16,17616,52.394,53.576,4397.33,56.706,95.45,139.52,146.49,91.714,322.64,459.06
2020/3/18,703.28,774.24,6.5526,90.589,851.84,61.925,1070.14,421.19,494.14,418.43,492,732.75,235.28,17624,52.22,53.379,4481.85,57.657,96.47,140.62,149.23,90.988,326.25,458.34
2020/3/19,705.22,771.73,6.5183,90.813,819.22,61.974,1144.92,407.79,487.6,402.71,489.17,729.06,242.23,17805,52.067,53.275,4574.06,58.199,96.75,145.03,159.45,91.742,335.26,461.27
2020/3/20,710.52,757.78,6.4047,91.553,817.82,62.045,1115.72,407.63,490.05,404.05,489.75,720.18,244.68,17746,51.624,52.852,4711.64,60.22,98.54,146.37,159.25,91.923,338.12,458.4
2020/3/23,709.4,757.79,6.4099,91.432,821.98,62.101,1133.57,407.54,490.43,399.64,487.75,718.94,249.39,17785,51.774,52.94,4623.89,59.695,98.62,147.19,166.04,92.48,349.48,461.03
2020/3/24,709.99,763.94,6.4074,91.556,822.82,62.624,1117.7,416.21,490.25,406.87,487.2,722.59,250.54,17822,51.737,52.914,4597.38,60.325,97.76,145.05,162.03,92.321,357.26,462.54
2020/3/25,707.42,763.8,6.3588,91.243,833.54,62.564,1105.75,422.16,489.68,411.95,488.81,721.06,247.52,17470,51.926,53.093,4648.49,60.283,97.78,143.01,156.04,91.075,350.36,463.7
2020/3/26,706.92,769.8,6.3743,91.167,836.32,61.998,1103.36,417.29,497.07,410.21,488.27,724.09,244.67,17350,51.958,53.142,4585.23,59.33,97.07,142.58,151.34,90.819,339.94,462.94
2020/3/27,704.27,777.32,6.4438,90.839,857.82,61.378,1096.94,426.59,501.26,419.27,492.31,731.87,246.22,17261,52.196,53.39,4576.33,58.197,96.06,141.45,147.77,90.96,330.98,463.28
2020/3/30,704.47,782.88,6.5467,90.858,875.36,61.38,1119.91,433.33,500.68,424.9,493.29,740.05,254.96,17202,52.171,53.381,4557.45,57.931,95.3,141.07,149.32,91.747,335.37,462.46
2020/3/31,708.51,780.88,6.5544,91.37,875.97,61.003,1121.35,436.29,499.52,425.19,497.24,738.16,253.26,17247,51.848,53.077,4587.37,58.122,95.6,141.82,148.41,92.738,336.42,460.88
2020/4/1,707.71,780.9,6.5873,91.277,878.68,60.937,1107.85,434.15,502.79,420.87,497.92,736.52,252.41,17208,51.9,53.193,4625.3,58.418,95.62,139.99,146.93,93.484,335.83,462.74
2020/4/2,709.95,776.78,6.6188,91.581,878.92,61.46,1108.2,431.95,501.2,420.76,494.65,734.29,257.18,17403,51.755,53.031,4679.6,59.152,96.07,141.29,147.28,94.493,341.38,465.67
2020/4/3,711.04,770.81,6.5776,91.725,880.72,61.275,1087.81,430.94,503.1,420.33,496.85,729.36,259.97,17287,51.659,52.94,4718.63,59.206,96.88,142.14,146.15,93.253,340.77,463.79
2020/4/7,709.39,765.78,6.4996,91.501,867.24,61.263,1070.91,432.58,502.28,421.13,495.25,725.15,263.27,17249,51.781,53.022,4751.83,59.553,97.51,142.79,147.01,95.362,346.21,462.65
2020/4/8,704.83,768.28,6.4902,90.912,870.15,61.591,1068.02,434.6,503.37,421.04,494.97,727.25,258.56,17303,52.112,53.362,4664.53,58.944,97.22,142.61,145.37,95.976,345.38,464.6
2020/4/9,705.36,766.09,6.4742,90.991,874.04,61.498,1063.21,439.84,503.53,424.34,494.88,725.78,258.21,17226,52.077,53.335,4682.72,59.132,97.44,142.83,145.1,96.034,340.57,464.11
2020/4/10,703.54,769.32,6.4847,90.744,876.44,61.425,1054.87,445.41,503.06,427.41,496.69,727.81,256.38,17229,52.221,53.478,4595.93,59.152,97.09,141.36,144.96,94.94,336.3,464.61
2020/4/13,703,768.95,6.4923,90.677,876.49,61.291,1044.34,445.58,503.45,427.21,497.05,728.16,256.35,17253,52.243,53.5,4596.14,59.209,97.09,141.36,145.42,95.657,332.96,464.67
2020/4/14,704.06,768.31,6.536,90.815,881.05,61.388,1042.4,450.08,507.18,429.35,497.42,728,257.37,17281,52.192,53.443,4599.49,59.085,97.16,141.99,146.18,96.264,335.08,464.78
2020/4/15,704.02,772.67,6.5685,90.819,888.33,61.543,1036.56,452.77,506.76,429.3,497.75,732.65,260.21,17238,52.225,53.46,4551.65,58.499,96.59,141.21,146.49,96.928,332.68,464.16
2020/4/16,707.14,770.63,6.5752,91.227,885.31,61.335,1058.46,446.07,500.75,423.14,495.85,732.53,264.03,17304,51.942,53.172,4566.41,58.793,96.81,142.1,148.68,97.522,343.07,462.6
2020/4/17,707.18,768.03,6.5489,91.235,882.97,61.81,1040.96,449.96,504.05,424.31,496.75,729.72,263.81,17332,51.94,53.13,4571.74,58.988,97.15,141.47,146.48,97.87,336.19,460.83
2020/4/20,706.57,767.91,6.5625,91.159,882.43,61.845,1047.66,448.37,503.06,425.36,496.41,730.09,266.07,17217,51.99,53.173,4599.76,58.836,97.17,141.4,146.23,97.753,339.46,459.77
2020/4/21,707.52,768.41,6.5705,91.289,880.16,61.786,1066.63,448.65,500.92,427.21,497.93,730.81,265.6,17263,51.91,53.04,4586.09,58.834,97.04,141.67,147.57,98.082,339.34,459.29
2020/4/22,709.03,769.54,6.5831,91.486,871.91,61.947,1086.09,445.9,499.55,422.54,495.31,731.08,267.69,17378,51.802,52.998,4598.9,58.873,96.88,142.43,149.97,98.367,344.07,458.43
2020/4/23,708.87,766.69,6.5754,91.457,874.06,61.575,1071.04,446.96,500.28,420.6,496.14,729.17,267.97,17388,51.817,53.113,4658.95,59.326,97.3,142.58,152.08,98.467,345.48,456.51
2020/4/24,708.03,763.03,6.5768,91.345,874.63,61.556,1057.14,451.34,503.41,425.1,496.89,725.3,269.89,17405,51.88,53.117,4683.11,59.529,97.74,142.2,150.14,98.242,349.95,457.06
2020/4/27,707.03,764.86,6.5767,91.225,874.29,61.641,1053.16,452.31,501.07,425.77,496.81,726.15,269.16,17424,51.952,53.186,4656.61,59.303,97.52,142.34,150.26,98.554,353.51,458.75
2020/4/28,707.1,765.55,6.5906,91.227,878.57,61.557,1050.41,456.2,504.06,426.12,497.96,724.71,265.96,17285,51.951,53.185,4640.34,59.244,97.42,141.59,148.22,98.794,349.97,459.18
2020/4/29,707.04,765.88,6.6231,91.222,879.18,61.629,1046.88,459.95,505.71,429.53,499.22,726,263.1,17267,51.954,53.176,4666.74,59.364,97.36,139.75,147.26,98.795,343.69,458.62
2020/4/30,705.71,767.44,6.6195,91.056,879.96,61.455,1033.84,462.49,508.59,433.32,500.25,724.71,257.17,17186,52.043,53.254,4620.71,59.236,97.19,139.47,146.18,98.485,336.81,458.96
2020/5/6,706.9,765.92,6.64,91.178,879.37,60.892,1042.96,454.68,503.23,428.09,499.22,726.58,261.73,17305,51.971,53.13,4572.99,59.208,97.41,139,145.13,100.231,339.26,458.08
2020/5/7,709.31,765.48,6.6822,91.503,874.14,60.941,1049.2,453.01,500.6,425.84,498.55,727.29,265.27,17270,51.786,52.957,4578.62,59.408,97.44,138.87,144.85,101.487,345.13,457.04
2020/5/8,707.88,767.23,6.657,91.328,875.89,60.936,1042.45,459.92,506.53,430.98,500.84,727.62,262.39,17219,51.894,53.075,4573.71,59.362,97.27,138.56,144.57,100.111,339.57,457.19
2020/5/11,707.69,766.86,6.6187,91.302,878.15,61.047,1037.39,461.82,507.72,433.77,500.68,728.48,259.35,17224,51.9,53.08,4555.49,59.295,97.28,138.31,144.26,100.18,334.5,455.4
2020/5/12,709.19,766.24,6.5903,91.499,874.3,61.092,1036.33,459.33,505.81,430.49,500.13,728.81,259.52,17262,51.797,52.971,4567.7,59.418,97.32,139.24,145.17,99.622,337.08,453.93
2020/5/13,708.75,768.95,6.6111,91.444,868.7,61.065,1039.17,458.45,503.73,430.77,499.69,730.83,259.93,17291,51.82,53.008,4571.44,59.33,96.97,137.9,143.42,98.688,343.07,453.27
2020/5/14,709.48,767.65,6.6317,91.533,868.2,60.995,1041.71,457.92,503.45,425.6,499.72,729.86,260.78,17288,51.772,52.953,4611.06,59.461,97.14,138.3,143.18,98.274,341.15,451.94
2020/5/15,709.36,766.58,6.6117,91.507,867.67,61.171,1034.97,458.84,505.43,426.17,498.56,728.99,259.82,17306,51.782,52.974,4619.69,59.476,97.28,138.14,143.11,97.621,336.48,452.45
2020/5/18,710.3,768.53,6.6252,91.632,858.78,61.259,1032.88,456.46,504.04,421.97,497.77,730.9,261.68,17328,51.712,52.904,4613.22,59.359,97,138.88,143.95,96.968,336.92,451.51
2020/5/19,709.12,773.77,6.5995,91.485,864.91,61.377,1022.99,462.47,508.59,428.1,500.07,729.71,258.81,17259,51.823,53.017,4562.21,58.966,96.37,136.85,141.38,97.014,334.87,451.54
2020/5/20,709.56,775.57,6.5772,91.549,869.86,61.28,1020.41,464.43,509.28,431.89,500.61,730.75,258.29,17260,51.765,52.938,4516.97,58.644,96.14,136.48,140.58,95.595,333.71,449.77
2020/5/21,708.68,777.72,6.5856,91.439,866.55,61.372,1003.84,466.93,509.52,435.31,501.16,734.25,252.98,17322,51.849,53.023,4498.5,58.295,95.88,135.32,139.79,95.757,327.75,449.15
2020/5/22,709.39,776.7,6.5909,91.48,867.23,61.253,998,465.86,508.6,434.39,500.58,730.94,247.87,17364,51.773,52.945,4481.54,58.083,96,135.6,140.18,95.696,322.41,448.78
2020/5/25,712.09,776.53,6.6089,91.809,867.85,61.248,1003.49,465.93,509.13,434.28,499.95,733.18,247.12,17384,51.58,52.768,4510.61,58.125,96.01,135.66,140.4,95.626,318.29,447.89
2020/5/26,712.93,777.03,6.6181,91.958,869.51,61.175,1004.07,466.38,510.03,434.66,500.46,733.83,247.43,17403,51.516,52.705,4515.43,57.902,95.94,135.69,141.05,95.587,316.4,448.28
2020/5/27,710.92,780.66,6.6147,91.701,876.62,61.281,993.15,472.47,515.77,440.62,501.77,736.51,244.75,17318,51.679,52.862,4461.22,56.873,95.57,135.33,139.13,94.744,312.71,448.17
2020/5/28,712.77,785.22,6.6154,91.941,874.33,60.976,990.89,471.99,518.2,441.11,502.44,736.58,243.36,17310,51.521,52.693,4438.91,56.393,94.95,134.6,138.24,95.075,313.15,447.07
2020/5/29,713.16,789.7,6.6225,91.989,878.6,61.016,984.72,472.83,517.67,442,503.04,739.59,245.42,17348,51.511,52.682,4426.65,56.384,94.39,133.53,137.17,95.579,311.57,446.7
2020/6/1,713.15,792.99,6.6194,91.998,881.11,60.855,983.65,475.64,517.93,442.56,505.06,742.31,246.57,17259,51.505,52.658,4374.3,56.003,94,132.09,136.24,95.545,310.8,446.16
2020/6/2,711.67,792.26,6.6164,91.821,889.25,60.488,969.5,483.63,524.46,447.67,505.85,740.88,244.2,17181,51.611,52.745,4354.2,55.579,94.12,131.58,135.21,95.69,309.9,444.72
2020/6/3,710.74,794.68,6.5361,91.702,893.19,59.91,965.74,490.95,525.9,453.19,507.88,738.72,241.38,17159,51.679,52.811,4349.66,55.148,93.8,131.28,134.02,94.339,305.98,443.93
2020/6/4,710.12,797.47,6.5145,91.626,892.63,60.035,962.08,491.5,526.12,456.28,508.13,738.56,238.23,17121,51.731,52.872,4326.27,55.298,93.49,130.89,133.2,94.783,305.99,444.37
2020/6/5,709.65,804.76,6.5002,91.566,894.71,60.13,971.5,492.84,525.89,459.07,507.73,742.95,238.21,17148,51.762,52.916,4282.87,55.108,92.62,129.54,131.68,95.188,308.58,444.32
2020/6/8,708.82,801.82,6.4641,91.459,901.29,60.167,962.25,495.65,528.75,462.49,509.34,737.21,236.64,17008,51.816,52.969,4284.74,55.296,92.99,129.22,130.82,95.473,303.3,444.22
2020/6/9,707.11,798.49,6.5164,91.238,900.1,60.263,963.84,496.4,528.36,463.89,509.18,737.83,235.85,16969,51.987,53.117,4303.23,55.385,93.37,130.13,130.85,95.972,304.11,444.41
2020/6/10,707.03,801.5,6.5585,91.229,899.09,60.412,969.34,491.13,526.93,459.66,508.72,743.47,235.27,16944,51.959,53.08,4296.15,55.445,93.03,130.22,131.25,96.123,309.52,443.03
2020/6/11,706.08,803.14,6.5995,91.1,898.87,60.19,968.71,492.94,526.23,460.5,510.05,748.45,234.08,16871,52.044,53.17,4280.93,55.46,92.84,130.16,132.01,95.974,310.78,440.62
2020/6/12,708.65,800.36,6.6412,91.43,891.39,59.993,990.59,484.31,519.87,454.79,508.37,751.07,242.75,17005,51.794,52.915,4317.6,55.814,93.12,131.67,135.97,96.413,322.34,438.68
2020/6/15,709.02,797.44,6.6067,91.484,886.53,60.157,980.65,484.3,520.21,455.26,508.36,744.93,241.78,17004,51.803,52.935,4349.22,55.747,93.47,131.86,136.67,96.133,316.69,437.25
2020/6/16,707.55,801.73,6.5861,91.293,893.31,60.342,979.96,491.44,522.52,459.27,509.11,745.75,241.61,17079,51.919,53.034,4316.7,55.079,93.01,131.03,134.47,96.497,313.49,437.85
2020/6/17,708.73,798.36,6.6013,91.447,891.2,60.311,981.63,488.29,523.35,457.39,508.36,745.14,242.89,17083,51.829,52.935,4326.09,55.699,93.4,132.2,134.94,96.449,314.51,439.14
2020/6/18,709.03,796.98,6.6313,91.485,889.88,60.351,982.18,487.61,522.28,457.13,508.65,747.27,242.37,17141,51.804,52.91,4324.38,55.988,93.53,131.61,134.46,96.48,315.4,439.39
2020/6/19,709.13,794.67,6.6287,91.496,880.83,60.335,985.19,486.24,521.69,455.99,508.52,745.16,246.14,17084,51.801,52.91,4355.43,55.993,93.82,132.92,134.47,96.699,320.07,438.42
2020/6/22,708.65,792.09,6.634,91.435,874.63,60.308,981.52,483.28,520.34,453.64,506.72,744.05,245.74,17110,51.832,52.945,4367.12,56.421,94.16,133.6,136.41,96.665,319.71,437.95
2020/6/23,706.71,796.23,6.607,91.185,882.2,60.543,978.2,489.11,523.02,458.43,507.65,745.8,245.04,17119,51.999,53.116,4358.8,55.733,93.64,132.6,135.74,96.905,317.64,438.23
2020/6/24,705.55,798.32,6.6292,91.037,883.67,60.552,974.12,489.66,521,458.64,507.5,747.06,243.86,17103,52.058,53.178,4376.06,55.702,93.38,131.64,134.87,97.061,317.46,437.58
2020/6/29,708.08,795.02,6.6112,91.361,874.29,60.584,986.28,485.81,517.66,454.5,508.3,747.45,244.17,16985,51.837,52.944,4466.58,56.18,93.72,131.71,137.03,96.693,325.54,436.49
2020/6/30,707.95,796.1,6.5808,91.344,871.44,60.494,990.77,486.57,518.43,454.95,508.13,744.34,243.82,16931,51.882,52.984,4476.75,55.937,93.59,131.77,136.57,96.81,325.68,436.19
2020/7/1,707.1,794.3,6.5479,91.232,876.03,60.575,1007.03,488,520.89,456.05,507.4,746.55,245.29,16980,51.942,53.046,4464.45,55.951,93.83,131.84,136.09,96.902,325.39,436.97
2020/7/2,705.66,794.05,6.5701,91.046,880.08,60.709,999.66,488.08,519.38,457.44,506.39,746.16,241.62,17030,52.045,53.15,4442.84,56.352,93.85,131.85,134.81,97.004,321.58,438.91
2020/7/3,706.38,793.79,6.5702,91.142,880.73,60.649,996.82,488.98,520.74,459.93,506.37,747.2,240.46,16985,51.997,53.1,4425.65,56.205,93.87,131.89,134.84,96.999,318.15,440.08
2020/7/6,706.63,794.94,6.5694,91.176,881.49,60.603,1010.01,490.75,521.4,461.83,506.88,747.91,241.64,16957,51.98,53.083,4452.27,56.11,93.71,131.9,134.06,97.141,316.8,440.48
2020/7/7,703.1,795.46,6.5469,90.722,878.16,60.823,1022.58,490.36,519.16,461.02,505.01,746.1,241.63,16977,52.265,53.374,4430.41,56.115,93.71,131.45,133.55,97.629,317.71,442.07
2020/7/8,702.07,791.7,6.525,90.588,880.73,60.895,1019.13,487.57,516.04,459.88,503.21,744.88,244.47,17041,52.316,53.426,4475.34,56.52,94.12,131.87,135.16,97.694,324.71,444.89
2020/7/9,700.85,794.21,6.5296,90.432,883.8,60.874,1016.89,489.41,518.38,460.51,503.63,746.65,241.69,17035,52.429,53.538,4465.92,56.316,93.79,130.96,133.77,97.891,323.72,444.99
2020/7/10,699.43,789.48,6.5241,90.248,881.63,60.952,1012.41,486.84,515.03,459.39,502.3,743.76,240.77,17131,52.517,53.628,4475.87,56.588,94.35,132.03,135.37,98.09,323.34,446.85
2020/7/13,699.65,791.37,6.5459,90.257,883.67,60.945,1012.12,486.35,514.7,459.99,503.19,744.03,240.46,17171,52.497,53.608,4466.25,56.403,94.1,131.46,134.82,98.099,321.24,447.31
